admin4_code,year,income_total,income_transfert,income_own,own_prop,own_pct,own_income_change,own_income_change_pct,own_prop_change,own_prop_change_pct
08503000000,2021,28953198.91,10823950,18129248.91,0.63,63.0%,NA,NA,NA,NA
08503000000,2022,15834130.8,13180641,2653489.8000000007,0.17,17.0%,-0.85,-85%,-0.45999999999999996,-46%
08504000000,2021,18698845.99,8723504,9975341.989999998,0.53,53.0%,NA,NA,NA,NA
08504000000,2022,11817608.53,8461870,3355738.5299999993,0.28,28.0%,-0.66,-66%,-0.25,-25%
08505000000,2021,14906426.23,4989512,9916914.23,0.67,67.0%,NA,NA,NA,NA
08505000000,2022,7991935.9399999995,5331263,2660672.9399999995,0.33,33.0%,-0.73,-73%,-0.34,-34%
08506000000,2021,17809334.83,8933671,8875663.829999998,0.5,50.0%,NA,NA,NA,NA
08506000000,2022,12439745.82,9639723,2800022.8200000003,0.23,23.0%,-0.68,-68%,-0.27,-27%
08507000000,2021,25334559.77,5983872,19350687.77,0.76,76.0%,NA,NA,NA,NA
08507000000,2022,20687695.57,6508662,14179033.57,0.69,69.0%,-0.27,-27%,-0.07000000000000006,-7%
08508000000,2021,88909097.64,47162008,41747089.64,0.47,47.0%,NA,NA,NA,NA
08508000000,2022,65145011.59,42645477,22499534.590000004,0.35,35.0%,-0.46,-46%,-0.12,-12%
08509000000,2021,40489992.57,28864767,11625225.57,0.29,29.0%,NA,NA,NA,NA
08509000000,2022,38449963.23,30149698,8300265.229999997,0.22,22.0%,-0.29,-29%,-0.06999999999999998,-7%
08510000000,2021,32589122.16,18809834,13779288.16,0.42,42.0%,NA,NA,NA,NA
08510000000,2022,31576783.25,19156706,12420077.25,0.39,39.0%,-0.1,-10%,-0.02999999999999997,-3%
08513000000,2021,9236106.63,4851203,4384903.630000001,0.47,47.0%,NA,NA,NA,NA
08513000000,2022,7208791.28,5113985,2094806.2800000003,0.29,29.0%,-0.52,-52%,-0.18,-18%
08514000000,2021,26135022.63,14545205,11589817.629999999,0.44,44.0%,NA,NA,NA,NA
08514000000,2022,20172844.07,15551515,4621329.07,0.23,23.0%,-0.6,-60%,-0.21,-21%
08516000000,2021,13096820.67,8298435,4798385.67,0.37,37.0%,NA,NA,NA,NA
08516000000,2022,11504859.95,8434252,3070607.9499999993,0.27,27.0%,-0.36,-36%,-0.09999999999999998,-10%
08517000000,2021,69922265.56,35138902,34783363.56,0.5,50.0%,NA,NA,NA,NA
08517000000,2022,51910292.07,34714513,17195779.07,0.33,33.0%,-0.51,-51%,-0.16999999999999998,-17%
08518000000,2021,72412792.17,30597131,41815661.17,0.58,58.0%,NA,NA,NA,NA
08518000000,2022,53926981.49,27997020,25929961.490000002,0.48,48.0%,-0.38,-38%,-0.09999999999999998,-10%
08519000000,2021,30724688.18,14746482,15978206.18,0.52,52.0%,NA,NA,NA,NA
08519000000,2022,21907052.69,15570065,6336987.690000001,0.29,29.0%,-0.6,-60%,-0.23000000000000004,-23%
08520000000,2021,63160899.18,31644230,31516669.18,0.5,50.0%,NA,NA,NA,NA
08520000000,2022,48387438.31,30360647,18026791.310000002,0.37,37.0%,-0.43,-43%,-0.13,-13%
08521000000,2021,86205576.86,40084691.55,46120885.31,0.54,54.0%,NA,NA,NA,NA
08521000000,2022,53662325.44,37377157,16285168.439999998,0.3,30.0%,-0.65,-65%,-0.24000000000000005,-24%
08522000000,2021,17275787.69,8023574,9252213.690000001,0.54,54.0%,NA,NA,NA,NA
08522000000,2022,18039470.26,8680953,9358517.260000002,0.52,52.0%,0.01,1%,-0.020000000000000018,-2%
08523000000,2021,63817595.44,21148440,42669155.44,0.67,67.0%,NA,NA,NA,NA
08523000000,2022,52813782.67,20687633,32126149.67,0.61,61.0%,-0.25,-25%,-0.06000000000000005,-6%
08524000000,2021,36801947.39,24873452,11928495.39,0.32,32.0%,NA,NA,NA,NA
08524000000,2022,32694767.46,25688789,7005978.460000001,0.21,21.0%,-0.41,-41%,-0.11000000000000001,-11%
08526000000,2021,12297167.620000001,7605662,4691505.620000001,0.38,38.0%,NA,NA,NA,NA
08526000000,2022,9617536.43,8010040,1607496.4299999997,0.17,17.0%,-0.66,-66%,-0.21,-21%
08527000000,2021,13864179.28,7552772,6311407.279999999,0.46,46.0%,NA,NA,NA,NA
08527000000,2022,8558214.44,7108476,1449738.4399999995,0.17,17.0%,-0.77,-77%,-0.29000000000000004,-29%
08528000000,2021,17810823.48,9772633,8038190.48,0.45,45.0%,NA,NA,NA,NA
08528000000,2022,15771623.48,8653510,7118113.48,0.45,45.0%,-0.11,-11%,0,0%
08529000000,2021,15889978.13,6669431,9220547.13,0.58,58.0%,NA,NA,NA,NA
08529000000,2022,10426730.25,5901023,4525707.25,0.43,43.0%,-0.51,-51%,-0.14999999999999997,-15%
08530000000,2021,11620897.5,5855950,5764947.5,0.5,50.0%,NA,NA,NA,NA
08530000000,2022,7899747.72,5916739,1983008.7199999997,0.25,25.0%,-0.66,-66%,-0.25,-25%
08531000000,2021,49106708.13,22647840,26458868.130000003,0.54,54.0%,NA,NA,NA,NA
08531000000,2022,38255698.13,29041307,9214391.130000003,0.24,24.0%,-0.65,-65%,-0.30000000000000004,-30%
08532000000,2021,52577012.77,12000333,40576679.77,0.77,77.0%,NA,NA,NA,NA
08532000000,2022,17890734.74,11663076,6227658.739999998,0.35,35.0%,-0.85,-85%,-0.42000000000000004,-42%
08533000000,2021,106837468.47,53187209,53650259.47,0.5,50.0%,NA,NA,NA,NA
08533000000,2022,70286617.67,47680762,22605855.67,0.32,32.0%,-0.58,-58%,-0.18,-18%
08534000000,2021,19006830.42,10615571,8391259.420000002,0.44,44.0%,NA,NA,NA,NA
08534000000,2022,13792351.81,10892057,2900294.8100000005,0.21,21.0%,-0.65,-65%,-0.23,-23%
08535000000,2021,17514558.59,10834774,6679784.59,0.38,38.0%,NA,NA,NA,NA
08535000000,2022,15882320.59,11079009,4803311.59,0.3,30.0%,-0.28,-28%,-0.08000000000000002,-8%
08537000000,2021,71846426.32000001,37545991,34300435.32000001,0.48,48.0%,NA,NA,NA,NA
08537000000,2022,49454274.34,32309451,17144823.340000004,0.35,35.0%,-0.5,-50%,-0.13,-13%
08538000000,2021,24277018.919999998,11539490,12737528.919999998,0.52,52.0%,NA,NA,NA,NA
08538000000,2022,21360203.39,12544621,8815582.39,0.41,41.0%,-0.31,-31%,-0.11000000000000004,-11%
08539000000,2021,18507613.7,10600001,7907612.699999999,0.43,43.0%,NA,NA,NA,NA
08539000000,2022,12331635.64,9614750,2716885.6400000006,0.22,22.0%,-0.66,-66%,-0.21,-21%
08541000000,2021,26912752.52,13669181,13243571.52,0.49,49.0%,NA,NA,NA,NA
08541000000,2022,20083745.23,15502055,4581690.23,0.23,23.0%,-0.65,-65%,-0.26,-26%
08542000000,2021,29017092.98,16433409,12583683.98,0.43,43.0%,NA,NA,NA,NA
08542000000,2022,18919873.87,15591433,3328440.870000001,0.18,18.0%,-0.74,-74%,-0.25,-25%
08544000000,2021,393384966.87,137393433.57,255991533.3,0.65,65.0%,NA,NA,NA,NA
08544000000,2022,277321418.44,128790802,148530616.44,0.54,54.0%,-0.42,-42%,-0.10999999999999999,-11%
08545000000,2021,47165478.86,22409321,24756157.86,0.52,52.0%,NA,NA,NA,NA
08545000000,2022,27730947.41,18223187,9507760.41,0.34,34.0%,-0.62,-62%,-0.18,-18%
08546000000,2021,23235751.2,16661459.44,6574291.76,0.28,28.0%,NA,NA,NA,NA
08546000000,2022,17344815.23,11349333,5995482.23,0.35,35.0%,-0.09,-9%,0.06999999999999995,7%
08547000000,2021,145081310.79,45942492.26,99138818.53,0.68,68.0%,NA,NA,NA,NA
08547000000,2022,85388796.41,42460876,42927920.41,0.5,50.0%,-0.57,-57%,-0.18000000000000005,-18%
08548000000,2021,37260891.77,14926117,22334774.770000003,0.6,60.0%,NA,NA,NA,NA
08548000000,2022,22838735.57,14037699,8801036.57,0.39,39.0%,-0.61,-61%,-0.20999999999999996,-21%
08549000000,2021,14262759.99,8764902,5497857.99,0.39,39.0%,NA,NA,NA,NA
08549000000,2022,10404633.63,8402146,2002487.6300000008,0.19,19.0%,-0.64,-64%,-0.2,-20%
08551000000,2021,16111292.85,6024985,10086307.85,0.63,63.0%,NA,NA,NA,NA
08551000000,2022,7877311.46,6179432,1697879.46,0.22,22.0%,-0.83,-83%,-0.41000000000000003,-41%
08552000000,2021,24014906.84,13051011,10963895.84,0.46,46.0%,NA,NA,NA,NA
08552000000,2022,14016424.91,10979610,3036814.91,0.22,22.0%,-0.72,-72%,-0.24000000000000002,-24%
08554000000,2021,48229033.42,17622679,30606354.42,0.63,63.0%,NA,NA,NA,NA
08554000000,2022,39343777.93,15377684,23966093.93,0.61,61.0%,-0.22,-22%,-0.020000000000000018,-2%
08555000000,2021,13376922.97,6338448,7038474.970000001,0.53,53.0%,NA,NA,NA,NA
08555000000,2022,11832964.14,4948930,6884034.140000001,0.58,58.0%,-0.02,-2%,0.04999999999999993,5%
08556000000,2021,11907746.47,5135364,6772382.470000001,0.57,57.0%,NA,NA,NA,NA
08556000000,2022,8922251.38,5254929,3667322.380000001,0.41,41.0%,-0.46,-46%,-0.15999999999999998,-16%
08557000000,2021,27008534.16,15469157,11539377.16,0.43,43.0%,NA,NA,NA,NA
08557000000,2022,20781174.34,14669301,6111873.34,0.29,29.0%,-0.47,-47%,-0.14,-14%
08558000000,2021,94432178.15,42978803,51453375.150000006,0.54,54.0%,NA,NA,NA,NA
08558000000,2022,63133943.5,30749047,32384896.5,0.51,51.0%,-0.37,-37%,-0.030000000000000027,-3%
08559000000,2021,76094021.94,34896168.52,41197853.419999994,0.54,54.0%,NA,NA,NA,NA
08559000000,2022,60710407.96,26422236.82,34288171.14,0.56,56.0%,-0.17,-17%,0.020000000000000018,2%
08560000000,2021,66203530.37,36080738,30122792.369999997,0.46,46.0%,NA,NA,NA,NA
08560000000,2022,51075804.98,31252634,19823170.979999997,0.39,39.0%,-0.34,-34%,-0.07,-7%
08561000000,2021,469334342.47,62377883.18,406956459.29,0.87,87.0%,NA,NA,NA,NA
08561000000,2022,382151428.77,52987096,329164332.77,0.86,86.0%,-0.19,-19%,-0.010000000000000009,-1%
08562000000,2021,3591883595.46,643053912.88,2948829682.58,0.82,82.0%,NA,NA,NA,NA
08562000000,2022,3658255229.48,640646642,3017608587.48,0.82,82.0%,0.02,2%,0,0%
08563000000,2021,22583525.92,12732840,9850685.920000002,0.44,44.0%,NA,NA,NA,NA
08563000000,2022,17169491.67,11435125,5734366.670000002,0.33,33.0%,-0.42,-42%,-0.10999999999999999,-11%
08564000000,2021,47667085.06,34916830,12750255.060000002,0.27,27.0%,NA,NA,NA,NA
08564000000,2022,40788133.46,35955408,4832725.460000001,0.12,12.0%,-0.62,-62%,-0.15000000000000002,-15%
08565000000,2021,55198457.51,36722906.25,18475551.259999998,0.33,33.0%,NA,NA,NA,NA
08565000000,2022,46965707.5,32670592,14295115.5,0.3,30.0%,-0.23,-23%,-0.030000000000000027,-3%
08566000000,2021,131459783.4,15405010,116054773.4,0.88,88.0%,NA,NA,NA,NA
08566000000,2022,72165465.11,15971949,56193516.11,0.78,78.0%,-0.52,-52%,-0.09999999999999998,-10%
08567000000,2021,26043849.49,13437535,12606314.489999998,0.48,48.0%,NA,NA,NA,NA
08567000000,2022,23482392.93,11516051,11966341.93,0.51,51.0%,-0.05,-5%,0.030000000000000027,3%
08568000000,2021,569098350.45,225955423.9,343142926.5500001,0.6,60.0%,NA,NA,NA,NA
08568000000,2022,316586090.03,172307879.38,144278210.64999998,0.46,46.0%,-0.58,-58%,-0.13999999999999996,-14%
08569000000,2021,21376885.95,11276614,10100271.95,0.47,47.0%,NA,NA,NA,NA
08569000000,2022,19123371.98,10616653,8506718.98,0.44,44.0%,-0.16,-16%,-0.02999999999999997,-3%
08570000000,2021,43357707.09,21752055,21605652.090000004,0.5,50.0%,NA,NA,NA,NA
08570000000,2022,27899756.79,18503616,9396140.79,0.34,34.0%,-0.57,-57%,-0.15999999999999998,-16%
08571000000,2021,32674404.9,18203614,14470790.899999999,0.44,44.0%,NA,NA,NA,NA
08571000000,2022,24200471.53,20977237,3223234.530000001,0.13,13.0%,-0.78,-78%,-0.31,-31%
08572000000,2021,41548245.83,17756904,23791341.83,0.57,57.0%,NA,NA,NA,NA
08572000000,2022,39640472.66,21772989,17867483.659999996,0.45,45.0%,-0.25,-25%,-0.11999999999999994,-12%
08573000000,2021,20007000.06,15377163,4629837.059999999,0.23,23.0%,NA,NA,NA,NA
08573000000,2022,16484906.9,12458561,4026345.9000000004,0.24,24.0%,-0.13,-13%,0.009999999999999981,1%
08574000000,2021,25165637.83,16505418,8660219.829999998,0.34,34.0%,NA,NA,NA,NA
08574000000,2022,20750978.8,16888817,3862161.8000000007,0.19,19.0%,-0.55,-55%,-0.15000000000000002,-15%
08575000000,2021,31490375.65,20568604,10921771.649999999,0.35,35.0%,NA,NA,NA,NA
08575000000,2022,23766164.41,18176968,5589196.41,0.24,24.0%,-0.49,-49%,-0.10999999999999999,-11%
08576000000,2021,117052038.91,56031934,61020104.91,0.52,52.0%,NA,NA,NA,NA
08576000000,2022,82444902.09,51567613,30877289.090000004,0.37,37.0%,-0.49,-49%,-0.15000000000000002,-15%
09501000000,2021,30896546.72,22393800,8502746.719999999,0.28,28.0%,NA,NA,NA,NA
09501000000,2022,31563510.51,20999050,10564460.510000002,0.33,33.0%,0.24,24%,0.04999999999999999,5%
09502000000,2021,53962690.69,43503875,10458815.689999998,0.19,19.0%,NA,NA,NA,NA
09502000000,2022,57365509.99,43468160,13897349.990000002,0.24,24.0%,0.33,33%,0.04999999999999999,5%
09503000000,2021,18097933.32,13157300,4940633.32,0.27,27.0%,NA,NA,NA,NA
09503000000,2022,18098530.22,12971372,5127158.219999999,0.28,28.0%,0.04,4%,0.010000000000000009,1%
09504000000,2021,41990386.15,33703600,8286786.1499999985,0.2,20.0%,NA,NA,NA,NA
09504000000,2022,60602095.28,31565933,29036162.28,0.48,48.0%,2.5,250%,0.27999999999999997,28%
09505000000,2021,99924721.27,68494925,31429796.269999996,0.31,31.0%,NA,NA,NA,NA
09505000000,2022,89981313.01,58095586,31885727.010000005,0.35,35.0%,0.01,1%,0.03999999999999998,4%
09506000000,2021,22900115.84,16278262,6621853.84,0.29,29.0%,NA,NA,NA,NA
09506000000,2022,24341947.580000002,15477172,8864775.580000002,0.36,36.0%,0.34,34%,0.07,7%
09507000000,2021,21773016.65,18641050,3131966.6499999985,0.14,14.0%,NA,NA,NA,NA
09507000000,2022,22232391.75,17695945,4536446.75,0.2,20.0%,0.45,45%,0.06,6%
09508000000,2021,34166499.1,28915605.07,5250894.030000001,0.15,15.0%,NA,NA,NA,NA
09508000000,2022,32983060.97,28400303,4582757.969999999,0.14,14.0%,-0.13,-13%,-0.009999999999999981,-1%
09509000000,2021,27756501.65,20828850,6927651.6499999985,0.25,25.0%,NA,NA,NA,NA
09509000000,2022,29793549.82,19812840,9980709.82,0.33,33.0%,0.44,44%,0.08000000000000002,8%
09510000000,2021,38125839.76,29145309.92,8980529.839999996,0.24,24.0%,NA,NA,NA,NA
09510000000,2022,38909987.52,28784313,10125674.520000003,0.26,26.0%,0.13,13%,0.020000000000000018,2%
09511000000,2021,33122701.14,24583850,8538851.14,0.26,26.0%,NA,NA,NA,NA
09511000000,2022,39057346.89,24531268,14526078.89,0.37,37.0%,0.7,70%,0.10999999999999999,11%
09512000000,2021,34680308.21,27318000,7362308.210000001,0.21,21.0%,NA,NA,NA,NA
09512000000,2022,32164723.09,24551886,7612837.09,0.24,24.0%,0.03,3%,0.03,3%
09513000000,2021,26755656.62,21356600,5399056.620000001,0.2,20.0%,NA,NA,NA,NA
09513000000,2022,31617245.24,21230037,10387208.239999998,0.33,33.0%,0.92,92%,0.13,13%
09514000000,2021,36467663.14,30046200,6421463.140000001,0.18,18.0%,NA,NA,NA,NA
09514000000,2022,38920554.91,30067135,8853419.909999996,0.23,23.0%,0.38,38%,0.05000000000000002,5%
09515000000,2021,56883892.86,45061165,11822727.86,0.21,21.0%,NA,NA,NA,NA
09515000000,2022,80824165.39,44203076,36621089.39,0.45,45.0%,2.1,210%,0.24000000000000002,24%
09516000000,2021,29274507.64,23879898.1,5394609.539999999,0.18,18.0%,NA,NA,NA,NA
09516000000,2022,29176914.21,22853005,6323909.210000001,0.22,22.0%,0.17,17%,0.04000000000000001,4%
09517000000,2021,30949695.93,25337300,5612395.93,0.18,18.0%,NA,NA,NA,NA
09517000000,2022,29940741.69,23716730,6224011.690000001,0.21,21.0%,0.11,11%,0.03,3%
09518000000,2021,65380909.71,47340550,18040359.71,0.28,28.0%,NA,NA,NA,NA
09518000000,2022,61367432.45,44913375,16454057.450000003,0.27,27.0%,-0.09,-9%,-0.010000000000000009,-1%
09519000000,2021,80127307.59,16642050,63485257.59,0.79,79.0%,NA,NA,NA,NA
09519000000,2022,62572077.25,14856338,47715739.25,0.76,76.0%,-0.25,-25%,-0.030000000000000027,-3%
09520000000,2021,39335923.24,18827528,20508395.240000002,0.52,52.0%,NA,NA,NA,NA
09520000000,2022,38095634.86,18188200,19907434.86,0.52,52.0%,-0.03,-3%,0,0%
09521000000,2021,27854401.37,20050166,7804235.370000001,0.28,28.0%,NA,NA,NA,NA
09521000000,2022,27765763.03,19629580,8136183.030000001,0.29,29.0%,0.04,4%,0.009999999999999953,1%
09522000000,2021,83791615.69,62096126.35,21695489.339999996,0.26,26.0%,NA,NA,NA,NA
09522000000,2022,87599158.4,54836913,32762245.400000006,0.37,37.0%,0.51,51%,0.10999999999999999,11%
09523000000,2021,24328223.74,19823225,4504998.739999998,0.19,19.0%,NA,NA,NA,NA
09523000000,2022,26148136.89,18818195,7329941.890000001,0.28,28.0%,0.63,63%,0.09000000000000002,9%
09524000000,2021,19660614.36,12530900,7129714.359999999,0.36,36.0%,NA,NA,NA,NA
09524000000,2022,19698893.89,13525971,6172922.890000001,0.31,31.0%,-0.13,-13%,-0.04999999999999999,-5%
09525000000,2021,21112765.04,8276100,12836665.04,0.61,61.0%,NA,NA,NA,NA
09525000000,2022,19885623.56,9100915,10784708.559999999,0.54,54.0%,-0.16,-16%,-0.06999999999999995,-7%
09526000000,2021,16971750.53,11494898,5476852.530000001,0.32,32.0%,NA,NA,NA,NA
09526000000,2022,15258697.1,9475205,5783492.1,0.38,38.0%,0.06,6%,0.06,6%
09527000000,2021,78354535.44,46371650,31982885.439999998,0.41,41.0%,NA,NA,NA,NA
09527000000,2022,86403010.87,48092140,38310870.870000005,0.44,44.0%,0.2,20%,0.030000000000000027,3%
09528000000,2021,24925007.81,18905953.83,6019053.98,0.24,24.0%,NA,NA,NA,NA
09528000000,2022,25170242.9,19041290,6128952.8999999985,0.24,24.0%,0.02,2%,0,0%
09529000000,2021,41462765.07,32732300,8730465.07,0.21,21.0%,NA,NA,NA,NA
09529000000,2022,39518501.69,31159071,8359430.689999998,0.21,21.0%,-0.04,-4%,0,0%
09530000000,2021,297933419.02,87631629.58,210301789.44,0.71,71.0%,NA,NA,NA,NA
09530000000,2022,501547161.17,81930416,419616745.17,0.84,84.0%,1,100%,0.13,13%
09531000000,2021,357186415.71999997,103406706.67,253779709.04999995,0.71,71.0%,NA,NA,NA,NA
09531000000,2022,346691755.58,94390615.46,252301140.12,0.73,73.0%,-0.01,-1%,0.020000000000000018,2%
09532000000,2021,219250465.92,77047587.92,142202878,0.65,65.0%,NA,NA,NA,NA
09532000000,2022,245151051.14,84482494,160668557.14,0.66,66.0%,0.13,13%,0.010000000000000009,1%
09533000000,2021,1329036663.89,289074389.59,1039962274.3000002,0.78,78.0%,NA,NA,NA,NA
09533000000,2022,1462532221.73,292329218.75,1170203002.98,0.8,80.0%,0.13,13%,0.020000000000000018,2%
09534000000,2021,21574311.68,15514330,6059981.68,0.28,28.0%,NA,NA,NA,NA
09534000000,2022,38114857.22,16026660,22088197.22,0.58,58.0%,2.64,264%,0.29999999999999993,30%
09535000000,2021,33080515.43,20497339,12583176.43,0.38,38.0%,NA,NA,NA,NA
09535000000,2022,30065255.25,20124835,9940420.25,0.33,33.0%,-0.21,-21%,-0.04999999999999999,-5%
09536000000,2021,23078116.25,15767279.65,7310836.6,0.32,32.0%,NA,NA,NA,NA
09536000000,2022,23418108.32,15154182,8263926.32,0.35,35.0%,0.13,13%,0.02999999999999997,3%
09538000000,2021,90673426.91,56432850,34240576.91,0.38,38.0%,NA,NA,NA,NA
09538000000,2022,96542060.99,53372215,43169845.989999995,0.45,45.0%,0.26,26%,0.07,7%
09539000000,2021,14692706.99,10994400,3698306.99,0.25,25.0%,NA,NA,NA,NA
09539000000,2022,15485960.18,11581885,3904075.1799999997,0.25,25.0%,0.06,6%,0,0%
09540000000,2021,112730237.78,58038653,54691584.78,0.49,49.0%,NA,NA,NA,NA
09540000000,2022,127966001.95,59238585,68727416.95,0.54,54.0%,0.26,26%,0.050000000000000044,5%
09541000000,2021,74289401.26,46830200,27459201.260000005,0.37,37.0%,NA,NA,NA,NA
09541000000,2022,73603292.43,44627765,28975527.430000007,0.39,39.0%,0.06,6%,0.020000000000000018,2%
09542000000,2021,98871991.29,29015742,69856249.29,0.71,71.0%,NA,NA,NA,NA
09542000000,2022,99633062.03,25324602,74308460.03,0.75,75.0%,0.06,6%,0.040000000000000036,4%
09543000000,2021,92116922.58,67731212.54,24385710.03999999,0.26,26.0%,NA,NA,NA,NA
09543000000,2022,102070924.92,71437269,30633655.92,0.3,30.0%,0.26,26%,0.03999999999999998,4%
09544000000,2021,33083209.16,15219835,17863374.16,0.54,54.0%,NA,NA,NA,NA
09544000000,2022,29781774.51,13497799,16283975.510000002,0.55,55.0%,-0.09,-9%,0.010000000000000009,1%
09545000000,2021,79336118.04,47461691.98,31874426.06000001,0.4,40.0%,NA,NA,NA,NA
09545000000,2022,79689887.14,41817193.96,37872693.18,0.48,48.0%,0.19,19%,0.07999999999999996,8%
09546000000,2021,133580265.07,82864361.06,50715904.00999999,0.38,38.0%,NA,NA,NA,NA
09546000000,2022,145803893.45,86160627,59643266.44999999,0.41,41.0%,0.18,18%,0.02999999999999997,3%
09547000000,2021,36120812.26,16022364,20098448.259999998,0.56,56.0%,NA,NA,NA,NA
09547000000,2022,68194998.68,14193583,54001415.68000001,0.79,79.0%,1.69,169%,0.22999999999999998,23%
09548000000,2021,10289706.81,6341300,3948406.8100000005,0.38,38.0%,NA,NA,NA,NA
09548000000,2022,11368755.24,6096205,5272550.24,0.46,46.0%,0.34,34%,0.08000000000000002,8%
09549000000,2021,129313675.51,82604195.09,46709480.42,0.36,36.0%,NA,NA,NA,NA
09549000000,2022,131697040.17999999,77696469.39,54000570.78999999,0.41,41.0%,0.16,16%,0.04999999999999999,5%
09550000000,2021,46923185.69,36609682.8,10313502.89,0.22,22.0%,NA,NA,NA,NA
09550000000,2022,47319580.6,35856849,11462731.600000001,0.24,24.0%,0.11,11%,0.01999999999999999,2%
09551000000,2021,31391594.86,15388275,16003319.86,0.51,51.0%,NA,NA,NA,NA
09551000000,2022,50081537.35,14091956,35989581.35,0.72,72.0%,1.25,125%,0.20999999999999996,21%
09552000000,2021,176020993.85,83218459.01,92802534.83999999,0.53,53.0%,NA,NA,NA,NA
09552000000,2022,202037876.4,79508737.68,122529138.72,0.61,61.0%,0.32,32%,0.07999999999999996,8%
09553000000,2021,26730439.33,18837025,7893414.329999998,0.3,30.0%,NA,NA,NA,NA
09553000000,2022,26304979.45,18047425,8257554.449999999,0.31,31.0%,0.05,5%,0.010000000000000009,1%
09554000000,2021,61482222.17,48436941.2,13045280.969999999,0.21,21.0%,NA,NA,NA,NA
09554000000,2022,61444789.71,46210024,15234765.71,0.25,25.0%,0.17,17%,0.04000000000000001,4%
09555000000,2021,86077847.26,65561202,20516645.260000005,0.24,24.0%,NA,NA,NA,NA
09555000000,2022,92244514.23,64233515,28010999.230000004,0.3,30.0%,0.37,37%,0.06,6%
09556000000,2021,52907365.82,13843872,39063493.82,0.74,74.0%,NA,NA,NA,NA
09556000000,2022,63515653.43,14775177,48740476.43,0.77,77.0%,0.25,25%,0.030000000000000027,3%
09557000000,2021,109415998.42,56712916.8,52703081.620000005,0.48,48.0%,NA,NA,NA,NA
09557000000,2022,112443352.97,54011871,58431481.97,0.52,52.0%,0.11,11%,0.040000000000000036,4%
09558000000,2021,70459019.2,45572797.61,24886221.590000004,0.35,35.0%,NA,NA,NA,NA
09558000000,2022,76180731.04,47461045.86,28719685.180000007,0.38,38.0%,0.15,15%,0.030000000000000027,3%
09559000000,2021,139839167.88,82168650,57670517.879999995,0.41,41.0%,NA,NA,NA,NA
09559000000,2022,142973748.31,81748893,61224855.31,0.43,43.0%,0.06,6%,0.020000000000000018,2%
09560000000,2021,92540724.42,76476750,16063974.420000002,0.17,17.0%,NA,NA,NA,NA
