oblast_code,raion_code,settlement_name,category_label,settlement_code,rada_code,rada_name,raion_name,oblast_name
3500000000,3520500000,Букварка,село,3520581501,3520581500,NA,NA,NA
3500000000,3520500000,Роздолля,село,3520581502,3520581500,NA,NA,NA
3500000000,3520500000,Тарасівка,село,3520581503,3520581500,NA,NA,NA
3500000000,3520500000,Веселе,село,3520581701,3520581700,NA,NA,NA
3500000000,3520500000,Гайове,село,3520581703,3520581700,NA,NA,NA
3500000000,3520500000,Польове,село,3520581705,3520581700,NA,NA,NA
3500000000,3520500000,Вищі Верещаки,село,3520582001,3520582000,NA,NA,NA
3500000000,3520500000,Бурякове,село,3520582002,3520582000,NA,NA,NA
3500000000,3520500000,Любомирка,село,3520582003,3520582000,NA,NA,NA
3500000000,3520500000,Настине,село,3520582004,3520582000,NA,NA,NA
3500000000,3520500000,Голикове,село,3520582501,3520582500,NA,NA,NA
3500000000,3520500000,Кримки,село,3520582502,3520582500,NA,NA,NA
3500000000,3520500000,Івангород,село,3520583001,3520583000,NA,NA,NA
3500000000,3520500000,Стримівка,село,3520583004,3520583000,NA,NA,NA
3500000000,3520500000,Красносілка,село,3520583501,3520583500,NA,NA,NA
3500000000,3520500000,Бандурове,село,3520583502,3520583500,NA,NA,NA
3500000000,3520500000,Красносілля,село,3520584001,3520584000,NA,NA,NA
3500000000,3520500000,Гутницька,село,3520584002,3520584000,NA,NA,NA
3500000000,3520500000,Михайлівка,село,3520584501,3520584500,NA,NA,NA
3500000000,3520500000,Грирорівка,село,3520584502,3520584500,NA,NA,NA
3500000000,3520500000,Несваткове,село,3520584701,3520584700,NA,NA,NA
3500000000,3520500000,Підлісне,село,3520585001,3520585000,NA,NA,NA
3500000000,3520500000,Розумівка,село,3520585501,3520585500,NA,NA,NA
3500000000,3520500000,Миколаївка,село,3520585502,3520585500,NA,NA,NA
3500000000,3520500000,Родниківка,село,3520586001,3520586000,NA,NA,NA
3500000000,3520500000,Липівка,село,3520586002,3520586000,NA,NA,NA
3500000000,3520500000,Мар�янівка,село,3520586003,3520586000,NA,NA,NA
3500000000,3520500000,Могилів Курінь,село,3520586004,3520586000,NA,NA,NA
3500000000,3520500000,Ясинуватка,село,3520586005,3520586000,NA,NA,NA
3500000000,3520500000,Соснівка,село,3520586501,3520586500,NA,NA,NA
3500000000,3520500000,Нижчі Верещаки,село,3520586502,3520586500,NA,NA,NA
3500000000,3520500000,Ставидла,село,3520587001,3520587000,NA,NA,NA
3500000000,3520500000,Світова Зірка,село,3520587002,3520587000,NA,NA,NA
3500000000,3520500000,Хайнівка,село,3520587003,3520587000,NA,NA,NA
3500000000,3520500000,Стара Осота,село,3520587501,3520587500,NA,NA,NA
3500000000,3520500000,Іванівка,село,3520587502,3520587500,NA,NA,NA
3500000000,3520500000,Нова Осота,село,3520587503,3520587500,NA,NA,NA
3500000000,3520500000,Поселянівка,село,3520587504,3520587500,NA,NA,NA
3500000000,3520500000,Триліси,село,3520588001,3520588000,NA,NA,NA
3500000000,3520500000,Антонівка,село,3520588002,3520588000,NA,NA,NA
3500000000,3520500000,Цвітне,село,3520588501,3520588500,NA,NA,NA
3500000000,3520500000,Ружичеве,село,3520588502,3520588500,NA,NA,NA
3500000000,3520500000,Ясинове,село,3520588601,3520588600,NA,NA,NA
3500000000,3520500000,Біляївка,село,3520588603,3520588600,NA,NA,NA
3500000000,3520500000,Омельгород,село,3520588605,3520588600,NA,NA,NA
3500000000,3520800000,Міста Районного Підпорядкування Бобринецького Р-Ну,місто,3520810000,3520810000,Міста Районного Підпорядкування Бобринецького Р-Ну,NA,NA
3500000000,3520800000,Бобринець,місто,3520810100,3520810100,Бобринець,NA,NA
3500000000,3520800000,Дібрівка,село,3520810101,3520810100,Бобринець,NA,NA
3500000000,3520800000,Обланка,село,3520810102,3520810100,Бобринець,NA,NA
3500000000,3520800000,Шляхове,село,3520810103,3520810100,Бобринець,NA,NA
3500000000,3520800000,Богданівка,село,3520810104,3520810100,Бобринець,NA,NA
3500000000,3520800000,Великодрюкове,село,3520810105,3520810100,Бобринець,NA,NA
3500000000,3520800000,Коржеве,село,3520810106,3520810100,Бобринець,NA,NA
3500000000,3520800000,Садове,село,3520810107,3520810100,Бобринець,NA,NA
3500000000,3520800000,Червона Долина,село,3520810108,3520810100,Бобринець,NA,NA
3500000000,3520800000,Сільради Бобринецького Р-Ну,місто,3520880000,3520880000,Сільради Бобринецького Р-Ну,NA,NA
3500000000,3520800000,Олексіївка,село,3520880301,3520880300,NA,NA,NA
3500000000,3520800000,Бобринка,село,3520880801,3520880800,NA,NA,NA
3500000000,3520800000,Варламівка,село,3520880802,3520880800,NA,NA,NA
3500000000,3520800000,Горіхівка,село,3520880803,3520880800,NA,NA,NA
3500000000,3520800000,Буховецьке,село,3520881201,3520881200,NA,NA,NA
3500000000,3520800000,Маковіївка,село,3520881202,3520881200,NA,NA,NA
3500000000,3520800000,Василівка,село,3520881601,3520881600,NA,NA,NA
3500000000,3520800000,Береславка,село,3520881602,3520881600,NA,NA,NA
3500000000,3520800000,Никонорівка,село,3520881604,3520881600,NA,NA,NA
3500000000,3520800000,Новогомельське,село,3520881605,3520881600,NA,NA,NA
3500000000,3520800000,Верхньоінгульське,село,3520882401,3520882400,NA,NA,NA
3500000000,3520800000,Яблучко,село,3520882402,3520882400,NA,NA,NA
3500000000,3520800000,Оленівське,село,3520882403,3520882400,NA,NA,NA
3500000000,3520800000,Степанівка,село,3520882404,3520882400,NA,NA,NA
3500000000,3520800000,Веселівка,село,3520882801,3520882800,NA,NA,NA
3500000000,3520800000,Крутоярка,село,3520882802,3520882800,NA,NA,NA
3500000000,3520800000,Роздолля,селище,3520882803,3520882800,NA,NA,NA
3500000000,3520800000,Ударне,село,3520882804,3520882800,NA,NA,NA
3500000000,3520800000,Юр�ївка,село,3520882805,3520882800,NA,NA,NA
3500000000,3520800000,Витязівка,село,3520883201,3520883200,NA,NA,NA
3500000000,3520800000,Дончине,село,3520883202,3520883200,NA,NA,NA
3500000000,3520800000,Зоряне,село,3520883203,3520883200,NA,NA,NA
3500000000,3520800000,Апрелівське,село,3520883601,3520883600,NA,NA,NA
3500000000,3520800000,Апрелівка,село,3520883602,3520883600,NA,NA,NA
3500000000,3520800000,Розтичеве,село,3520883603,3520883600,NA,NA,NA
3500000000,3520800000,Кетрисанівка,село,3520883801,3520883800,NA,NA,NA
3500000000,3520800000,Костомарівка,село,3520884001,3520884000,NA,NA,NA
3500000000,3520800000,Березівка,село,3520884002,3520884000,NA,NA,NA
3500000000,3520800000,Кохане,село,3520884004,3520884000,NA,NA,NA
3500000000,3520800000,Майське,село,3520884005,3520884000,NA,NA,NA
3500000000,3520800000,Благодатне,село,3520884201,3520884200,NA,NA,NA
3500000000,3520800000,Грузьке,село,3520884203,3520884200,NA,NA,NA
3500000000,3520800000,Осикувате,село,3520884205,3520884200,NA,NA,NA
3500000000,3520800000,Улянівка,село,3520884207,3520884200,NA,NA,NA
3500000000,3520800000,Мар�янівка,село,3520884401,3520884400,NA,NA,NA
3500000000,3520800000,Миколо-Бабанка,село,3520884801,3520884800,NA,NA,NA
3500000000,3520800000,Проскурівка,село,3520884802,3520884800,NA,NA,NA
3500000000,3520800000,Сорочанове,село,3520884803,3520884800,NA,NA,NA
3500000000,3520800000,Новоградівка,село,3520885601,3520885600,NA,NA,NA
3500000000,3520800000,Водяно-Михайлівка,село,3520885602,3520885600,NA,NA,NA
3500000000,3520800000,Новосамара,село,3520885603,3520885600,NA,NA,NA
3500000000,3520800000,Пенькове,село,3520885604,3520885600,NA,NA,NA
3500000000,3520800000,Новомиколаївка,село,3520885801,3520885800,NA,NA,NA
3500000000,3520800000,Степівка,село,3520885803,3520885800,NA,NA,NA
3500000000,3520800000,Чигиринське,село,3520885805,3520885800,NA,NA,NA
3500000000,3520800000,Павлогірківка,село,3520886001,3520886000,NA,NA,NA
3500000000,3520800000,Бредихине,село,3520886002,3520886000,NA,NA,NA
3500000000,3520800000,Поляна,село,3520886003,3520886000,NA,NA,NA
3500000000,3520800000,Рощахівка,село,3520886401,3520886400,NA,NA,NA
3500000000,3520800000,Ганнопіль,село,3520886402,3520886400,NA,NA,NA
3500000000,3520800000,Маріуполь,село,3520886403,3520886400,NA,NA,NA
3500000000,3520800000,Златопілля,село,3520886801,3520886800,NA,NA,NA
3500000000,3520800000,Піщане,село,3520886802,3520886800,NA,NA,NA
3500000000,3520800000,Полум�яне,село,3520886803,3520886800,NA,NA,NA
3500000000,3520800000,Солонцюватка,село,3520886901,3520886900,NA,NA,NA
3500000000,3520800000,Завадівка,село,3520886903,3520886900,NA,NA,NA
3500000000,3520800000,Трудолюбівка,село,3520886905,3520886900,NA,NA,NA
3500000000,3520800000,Сугокліївка,село,3520887001,3520887000,NA,NA,NA
3500000000,3520800000,Борисівка,село,3520887002,3520887000,NA,NA,NA
3500000000,3520800000,Мюдівка,село,3520887003,3520887000,NA,NA,NA
3500000000,3520800000,Южне,селище,3520887004,3520887000,NA,NA,NA
3500000000,3520800000,Тарасівка,село,3520887201,3520887200,NA,NA,NA
3500000000,3520800000,Західне,село,3520887203,3520887200,NA,NA,NA
3500000000,3520800000,Іванівка,село,3520887204,3520887200,NA,NA,NA
3500000000,3520800000,Новокиївка,село,3520887206,3520887200,NA,NA,NA
3500000000,3520800000,Червонопілля,село,3520887207,3520887200,NA,NA,NA
3500000000,3520800000,Федіївка,село,3520887601,3520887600,NA,NA,NA
3500000000,3520800000,Височанове,село,3520887602,3520887600,NA,NA,NA
3500000000,3520800000,Федорівка,село,3520887603,3520887600,NA,NA,NA
3500000000,3520800000,Чарівне,село,3520887801,3520887800,NA,NA,NA
3500000000,3520800000,Вереміївка,село,3520887802,3520887800,NA,NA,NA
3500000000,3520800000,Мирне,селище,3520887805,3520887800,NA,NA,NA
3500000000,3520800000,Кривоносове,село,3520888001,3520888000,NA,NA,NA
3500000000,3521100000,Міста Районного Підпорядкування Гайворонського Р-Ну,місто,3521110000,3521110000,Міста Районного Підпорядкування Гайворонського Р-Ну,NA,NA
3500000000,3521100000,Гайворон,місто,3521110100,3521110100,Гайворон,NA,NA
3500000000,3521100000,Садове,село,3521110101,3521110100,Гайворон,NA,NA
3500000000,3521100000,Селища Міського Типу Гайворонського Р-Ну,місто,3521155000,3521155000,Селища Міського Типу Гайворонського Р-Ну,NA,NA
3500000000,3521100000,Завалля,селище міського типу,3521155300,3521155300,Завалля,NA,NA
3500000000,3521100000,Салькове,селище міського типу,3521155600,3521155600,Салькове,NA,NA
3500000000,3521100000,Сільради Гайворонського Р-Ну,місто,3521180000,3521180000,Сільради Гайворонського Р-Ну,NA,NA
3500000000,3521100000,Бандурове,село,3521180401,3521180400,NA,NA,NA
3500000000,3521100000,Берестяги,село,3521180801,3521180800,NA,NA,NA
3500000000,3521100000,Долинівка,село,3521181301,3521181300,NA,NA,NA
3500000000,3521100000,Переямпіль,село,3521181302,3521181300,NA,NA,NA
3500000000,3521100000,Жакчик,село,3521181701,3521181700,NA,NA,NA
3500000000,3521100000,Казавчин,село,3521182401,3521182400,NA,NA,NA
3500000000,3521100000,Бугове,село,3521182402,3521182400,NA,NA,NA
3500000000,3521100000,Покровське,село,3521182801,3521182800,NA,NA,NA
3500000000,3521100000,Могильне,село,3521183601,3521183600,NA,NA,NA
3500000000,3521100000,Вільховецьке,село,3521183602,3521183600,NA,NA,NA
3500000000,3521100000,Кленове,село,3521183603,3521183600,NA,NA,NA
3500000000,3521100000,Мощене,село,3521184001,3521184000,NA,NA,NA
3500000000,3521100000,Вікнина,село,3521184401,3521184400,NA,NA,NA
3500000000,3521100000,Солгутове,село,3521184901,3521184900,NA,NA,NA
3500000000,3521100000,Соломія,село,3521185102,3521185100,NA,NA,NA
3500000000,3521100000,Таужне,село,3521186001,3521186000,NA,NA,NA
3500000000,3521100000,Тракт,село,3521186002,3521186000,NA,NA,NA
3500000000,3521100000,Червоні Маяки,село,3521186003,3521186000,NA,NA,NA
3500000000,3521100000,Тополі,село,3521186201,3521186200,NA,NA,NA
3500000000,3521100000,Хащувате,село,3521186801,3521186800,NA,NA,NA
3500000000,3521100000,Прогрес,село,3521186802,3521186800,NA,NA,NA
3500000000,3521100000,Чемерпіль,село,3521187601,3521187600,NA,NA,NA
3500000000,3521100000,Березівка,село,3521187602,3521187600,NA,NA,NA
3500000000,3521100000,Ташлик,село,3521187603,3521187600,NA,NA,NA
3500000000,3521100000,Червоне,село,3521188301,3521188300,NA,NA,NA
3500000000,3521400000,Селища Міського Типу Голованівського Р-Ну,місто,3521455000,3521455000,Селища Міського Типу Голованівського Р-Ну,NA,NA
3500000000,3521400000,Голованівськ,селище міського типу,3521455100,3521455100,Голованівськ,NA,NA
3500000000,3521400000,Голованівськ,селище,3521455101,3521455100,Голованівськ,NA,NA
3500000000,3521400000,Побузьке,селище міського типу,3521455500,3521455500,Побузьке,NA,NA
3500000000,3521400000,Сільради Голованівського Р-Ну,місто,3521480000,3521480000,Сільради Голованівського Р-Ну,NA,NA
3500000000,3521400000,Вербове,село,3521480501,3521480500,NA,NA,NA
3500000000,3521400000,Грузьке,село,3521480801,3521480800,NA,NA,NA
3500000000,3521400000,Ясне,село,3521480802,3521480800,NA,NA,NA
3500000000,3521400000,Ємилівка,село,3521481301,3521481300,NA,NA,NA
3500000000,3521400000,Ємилівка,селище,3521481302,3521481300,NA,NA,NA
3500000000,3521400000,Журавлинка,село,3521481801,3521481800,NA,NA,NA
3500000000,3521400000,Цвіткове,село,3521481802,3521481800,NA,NA,NA
3500000000,3521400000,Капітанка,село,3521482301,3521482300,NA,NA,NA
3500000000,3521400000,Клинове,село,3521482801,3521482800,NA,NA,NA
3500000000,3521400000,Ковалівка,село,3521482802,3521482800,NA,NA,NA
3500000000,3521400000,Красногірка,село,3521483201,3521483200,NA,NA,NA
3500000000,3521400000,Манжурка,село,3521483202,3521483200,NA,NA,NA
3500000000,3521400000,Крутеньке,село,3521483901,3521483900,NA,NA,NA
3500000000,3521400000,Лебединка,село,3521484201,3521484200,NA,NA,NA
3500000000,3521400000,Лещівка,село,3521484202,3521484200,NA,NA,NA
3500000000,3521400000,Табанове,село,3521484203,3521484200,NA,NA,NA
3500000000,3521400000,Тернове,село,3521484204,3521484200,NA,NA,NA
3500000000,3521400000,Липовеньке,село,3521484601,3521484600,NA,NA,NA
3500000000,3521400000,Грузянка,село,3521484602,3521484600,NA,NA,NA
3500000000,3521400000,Липняги,село,3521484603,3521484600,NA,NA,NA
3500000000,3521400000,Люшнювате,село,3521484801,3521484800,NA,NA,NA
3500000000,3521400000,Межирічка,село,3521485201,3521485200,NA,NA,NA
3500000000,3521400000,Краснопілля,село,3521485202,3521485200,NA,NA,NA
3500000000,3521400000,Молдовка,село,3521485601,3521485600,NA,NA,NA
3500000000,3521400000,Матвіївка,село,3521485602,3521485600,NA,NA,NA
3500000000,3521400000,Надеждівка,село,3521485603,3521485600,NA,NA,NA
3500000000,3521400000,Наливайка,село,3521485801,3521485800,NA,NA,NA
3500000000,3521400000,Перегонівка,село,3521486001,3521486000,NA,NA,NA
3500000000,3521400000,Давидівка,село,3521486002,3521486000,NA,NA,NA
3500000000,3521400000,Лісне,селище,3521486003,3521486000,NA,NA,NA
3500000000,3521400000,Полонисте,село,3521486004,3521486000,NA,NA,NA
3500000000,3521400000,Пушкове,село,3521486201,3521486200,NA,NA,NA
3500000000,3521400000,Одая,село,3521486203,3521486200,NA,NA,NA
3500000000,3521400000,Роздол,село,3521486301,3521486300,NA,NA,NA
3500000000,3521400000,Розкішне,село,3521486501,3521486500,NA,NA,NA
3500000000,3521400000,Костянтинівка,село,3521486502,3521486500,NA,NA,NA
3500000000,3521400000,Маринопіль,село,3521486503,3521486500,NA,NA,NA
3500000000,3521400000,Мар�янівка,село,3521486504,3521486500,NA,NA,NA
3500000000,3521400000,Новосілка,село,3521486505,3521486500,NA,NA,NA
3500000000,3521400000,Свірневе,село,3521487001,3521487000,NA,NA,NA
3500000000,3521400000,Зелена Балка,село,3521487002,3521487000,NA,NA,NA
3500000000,3521400000,Новоголованівськ,село,3521487003,3521487000,NA,NA,NA
3500000000,3521400000,Олексіївка,село,3521487004,3521487000,NA,NA,NA
3500000000,3521400000,Семидуби,село,3521487301,3521487300,NA,NA,NA
3500000000,3521400000,Троянка,село,3521487701,3521487700,NA,NA,NA
3500000000,3521400000,Шепилове,село,3521488301,3521488300,NA,NA,NA
3500000000,3521400000,Олександрівка,село,3521488302,3521488300,NA,NA,NA
3500000000,3521700000,Міста Районного Підпорядкування Добровеличківського Р-Ну,місто,3521710000,3521710000,Міста Районного Підпорядкування Добровеличківського Р-Ну,NA,NA
3500000000,3521700000,Помічна,місто,3521710300,3521710300,Помічна,NA,NA
3500000000,3521700000,Селища Міського Типу Добровеличківського Р-Ну,місто,3521755000,3521755000,Селища Міського Типу Добровеличківського Р-Ну,NA,NA
3500000000,3521700000,Добровеличківка,селище міського типу,3521755100,3521755100,Добровеличківка,NA,NA
3500000000,3521700000,Варваро-Олександрівка,село,3521755101,3521755100,Добровеличківка,NA,NA
3500000000,3521700000,Мар�ївка,село,3521755102,3521755100,Добровеличківка,NA,NA
3500000000,3521700000,Сільради Добровеличківського Р-Ну,місто,3521780000,3521780000,Сільради Добровеличківського Р-Ну,NA,NA
3500000000,3521700000,Олександрівка,село,3521780301,3521780300,NA,NA,NA
3500000000,3521700000,Богодарівка,село,3521780302,3521780300,NA,NA,NA
3500000000,3521700000,Олексіївка,село,3521780601,3521780600,NA,NA,NA
3500000000,3521700000,Кирилівка,село,3521780602,3521780600,NA,NA,NA
3500000000,3521700000,Братолюбівка,село,3521780801,3521780800,NA,NA,NA
3500000000,3521700000,Вороб�ївка,село,3521780803,3521780800,NA,NA,NA
3500000000,3521700000,Нововікторівка,село,3521780805,3521780800,NA,NA,NA
3500000000,3521700000,Гаївка,село,3521781001,3521781000,NA,NA,NA
3500000000,3521700000,Вірне,село,3521781003,3521781000,NA,NA,NA
3500000000,3521700000,Новотишківка,село,3521781005,3521781000,NA,NA,NA
3500000000,3521700000,Осикове,село,3521781006,3521781000,NA,NA,NA
3500000000,3521700000,Глиняне,село,3521781201,3521781200,NA,NA,NA
3500000000,3521700000,Міжколодяжне,село,3521781202,3521781200,NA,NA,NA
3500000000,3521700000,Новоглиняне,село,3521781203,3521781200,NA,NA,NA
3500000000,3521700000,Гнатівка,село,3521781501,3521781500,NA,NA,NA
3500000000,3521700000,Михайлівка,село,3521781503,3521781500,NA,NA,NA
3500000000,3521700000,Новомиколаївка,село,3521781505,3521781500,NA,NA,NA
3500000000,3521700000,Дружелюбівка,село,3521781901,3521781900,NA,NA,NA
3500000000,3521700000,Василівка,село,3521781902,3521781900,NA,NA,NA
3500000000,3521700000,Олександро-Завадське,село,3521781903,3521781900,NA,NA,NA
3500000000,3521700000,Скопіївка,село,3521781904,3521781900,NA,NA,NA
3500000000,3521700000,Шевченка,село,3521781905,3521781900,NA,NA,NA
3500000000,3521700000,Карбівка,село,3521782401,3521782400,NA,NA,NA
3500000000,3521700000,Липняжка,село,3521782701,3521782700,NA,NA,NA
3500000000,3521700000,Водяне,село,3521782702,3521782700,NA,NA,NA
3500000000,3521700000,Володимирівка,село,3521782703,3521782700,NA,NA,NA
3500000000,3521700000,Любомирка,село,3521783001,3521783000,NA,NA,NA
3500000000,3521700000,Вікняне,село,3521783002,3521783000,NA,NA,NA
3500000000,3521700000,Коколове,село,3521783003,3521783000,NA,NA,NA
3500000000,3521700000,Маркове,село,3521783501,3521783500,NA,NA,NA
3500000000,3521700000,Анатолівка,село,3521783503,3521783500,NA,NA,NA
3500000000,3521700000,Миколаївка,село,3521784001,3521784000,NA,NA,NA
3500000000,3521700000,Новопетрівка,село,3521784002,3521784000,NA,NA,NA
3500000000,3521700000,Новолутківка,село,3521784401,3521784400,NA,NA,NA
3500000000,3521700000,Добротимофіївка,село,3521784402,3521784400,NA,NA,NA
3500000000,3521700000,Олександро-Акацатове,село,3521784403,3521784400,NA,NA,NA
3500000000,3521700000,Перчунове,село,3521784801,3521784800,NA,NA,NA
3500000000,3521700000,Сміливе,село,3521784802,3521784800,NA,NA,NA
3500000000,3521700000,Піщаний Брід,село,3521785301,3521785300,NA,NA,NA
3500000000,3521700000,Веснянка,село,3521785302,3521785300,NA,NA,NA
3500000000,3521700000,Крикунка,село,3521785303,3521785300,NA,NA,NA
3500000000,3521700000,Нова Ковалівка,село,3521785305,3521785300,NA,NA,NA
3500000000,3521700000,Перемога,село,3521785306,3521785300,NA,NA,NA
3500000000,3521700000,Тернове,село,3521785701,3521785700,NA,NA,NA
3500000000,3521700000,Новостанкувата,село,3521785702,3521785700,NA,NA,NA
3500000000,3521700000,Тишківка,село,3521786001,3521786000,NA,NA,NA
3500000000,3521700000,Андріївка,село,3521786002,3521786000,NA,NA,NA
3500000000,3521700000,Богданівка,село,3521786003,3521786000,NA,NA,NA
3500000000,3521700000,Трояни,село,3521786301,3521786300,NA,NA,NA
3500000000,3521700000,Новодобрянка,село,3521786302,3521786300,NA,NA,NA
3500000000,3521700000,Новоодеса,село,3521786303,3521786300,NA,NA,NA
3500000000,3521700000,Федорівка,село,3521786701,3521786700,NA,NA,NA
3500000000,3521700000,Новомихайлівка,село,3521786702,3521786700,NA,NA,NA
3500000000,3521700000,Показове,село,3521786703,3521786700,NA,NA,NA
3500000000,3521700000,Попівка,село,3521786704,3521786700,NA,NA,NA
3500000000,3521700000,Червона Поляна,село,3521786801,3521786800,NA,NA,NA
3500000000,3521700000,Микільське,село,3521786803,3521786800,NA,NA,NA
3500000000,3521700000,Якимівка,село,3521786805,3521786800,NA,NA,NA
3500000000,3521700000,Юр�ївка,село,3521787001,3521787000,NA,NA,NA
3500000000,3521900000,Міста Районного Підпорядкування Долинського Р-Ну,місто,3521910000,3521910000,Міста Районного Підпорядкування Долинського Р-Ну,NA,NA
3500000000,3521900000,Долинська,місто,3521910100,3521910100,Долинська,NA,NA
3500000000,3521900000,Степове,село,3521910101,3521910100,Долинська,NA,NA
3500000000,3521900000,Селища Міського Типу Долинського Р-Ну,місто,3521955000,3521955000,Селища Міського Типу Долинського Р-Ну,NA,NA
3500000000,3521900000,Молодіжне,селище міського типу,3521955400,3521955400,Молодіжне,NA,NA
3500000000,3521900000,Сільради Долинського Р-Ну,місто,3521980000,3521980000,Сільради Долинського Р-Ну,NA,NA
3500000000,3521900000,Олександрівка,село,3521980401,3521980400,NA,NA,NA
3500000000,3521900000,Новомихайлівка,село,3521980402,3521980400,NA,NA,NA
3500000000,3521900000,Новошевченкове,село,3521980403,3521980400,NA,NA,NA
3500000000,3521900000,Богданівка,село,3521980701,3521980700,NA,NA,NA
3500000000,3521900000,Братський Посад,село,3521980702,3521980700,NA,NA,NA
3500000000,3521900000,Вишневе,село,3521980703,3521980700,NA,NA,NA
3500000000,3521900000,Гординівка,село,3521980704,3521980700,NA,NA,NA
3500000000,3521900000,Згода,село,3521980705,3521980700,NA,NA,NA
3500000000,3521900000,Катеринівка,село,3521980706,3521980700,NA,NA,NA
3500000000,3521900000,Марфівка,село,3521980707,3521980700,NA,NA,NA
3500000000,3521900000,Новоданилівка,село,3521980708,3521980700,NA,NA,NA
3500000000,3521900000,Очеретяне,село,3521980709,3521980700,NA,NA,NA
3500000000,3521900000,Славне,село,3521980710,3521980700,NA,NA,NA
3500000000,3521900000,Фалькове,село,3521980711,3521980700,NA,NA,NA
3500000000,3521900000,Братолюбівка,село,3521980801,3521980800,NA,NA,NA
3500000000,3521900000,Дубровине,село,3521980802,3521980800,NA,NA,NA
3500000000,3521900000,Варварівка,село,3521981301,3521981300,NA,NA,NA
3500000000,3521900000,Ситаєве,село,3521981302,3521981300,NA,NA,NA
3500000000,3521900000,Василівка,село,3521981901,3521981900,NA,NA,NA
3500000000,3521900000,Гурівка,село,3521982501,3521982500,NA,NA,NA
3500000000,3521900000,Благодатне,село,3521982502,3521982500,NA,NA,NA
3500000000,3521900000,Іванівка,село,3521983001,3521983000,NA,NA,NA
3500000000,3521900000,Веселі Боковеньки,село,3521983002,3521983000,NA,NA,NA
3500000000,3521900000,Зелений Гай,село,3521983003,3521983000,NA,NA,NA
3500000000,3521900000,Нагірне,село,3521983004,3521983000,NA,NA,NA
3500000000,3521900000,Никифорівка,село,3521983005,3521983000,NA,NA,NA
3500000000,3521900000,Бокове,село,3521984401,3521984400,NA,NA,NA
3500000000,3521900000,Ганнівка,село,3521984403,3521984400,NA,NA,NA
3500000000,3521900000,Лаврівка,село,3521984601,3521984600,NA,NA,NA
3500000000,3521900000,Маловодяне,село,3521984901,3521984900,NA,NA,NA
3500000000,3521900000,Писанка,село,3521984905,3521984900,NA,NA,NA
3500000000,3521900000,Червоне Озеро,село,3521984908,3521984900,NA,NA,NA
3500000000,3521900000,Новоолександрівка,село,3521985601,3521985600,NA,NA,NA
3500000000,3521900000,Федоро-Шулічине,село,3521985603,3521985600,NA,NA,NA
3500000000,3521900000,Новогригорівка Друга,село,3521986401,3521986400,NA,NA,NA
3500000000,3521900000,Новогригорівка Перша,село,3521986901,3521986900,NA,NA,NA
3500000000,3521900000,Широка Балка,село,3521986905,3521986900,NA,NA,NA
3500000000,3521900000,Першотравневе,селище,3521987401,3521987400,NA,NA,NA
3500000000,3521900000,Мирне,село,3521987402,3521987400,NA,NA,NA
3500000000,3521900000,Пишне,село,3521987501,3521987500,NA,NA,NA
3500000000,3521900000,Червоне,село,3521987503,3521987500,NA,NA,NA
3500000000,3521900000,Березівка,село,3521987601,3521987600,NA,NA,NA
3500000000,3521900000,Антонівка,село,3521987603,3521987600,NA,NA,NA
3500000000,3521900000,Суходільське,село,3521987801,3521987800,NA,NA,NA
3500000000,3521900000,Новосавицьке,село,3521987802,3521987800,NA,NA,NA
3500000000,3522200000,Сільради Знам�янського Р-Ну,місто,3522280000,3522280000,Сільради Знам�янського Р-Ну,NA,NA
3500000000,3522200000,Богданівка,село,3522280401,3522280400,NA,NA,NA
3500000000,3522200000,Кучерівка,село,3522280402,3522280400,NA,NA,NA
3500000000,3522200000,Володимирівка,село,3522280801,3522280800,NA,NA,NA
3500000000,3522200000,Новороманівка,село,3522280802,3522280800,NA,NA,NA
3500000000,3522200000,Саблине,село,3522280803,3522280800,NA,NA,NA
3500000000,3522200000,Диківка,село,3522281201,3522281200,NA,NA,NA
3500000000,3522200000,Дмитрівка,село,3522281501,3522281500,NA,NA,NA
3500000000,3522200000,Веселий Кут,село,3522281502,3522281500,NA,NA,NA
3500000000,3522200000,Гостинне,село,3522281503,3522281500,NA,NA,NA
3500000000,3522200000,Долина,село,3522281504,3522281500,NA,NA,NA
3500000000,3522200000,Калинівка,село,3522281505,3522281500,NA,NA,NA
3500000000,3522200000,Плоске,село,3522281506,3522281500,NA,NA,NA
3500000000,3522200000,Іванківці,село,3522281901,3522281900,NA,NA,NA
3500000000,3522200000,Веселівка,село,3522281902,3522281900,NA,NA,NA
3500000000,3522200000,Заломи,село,3522281903,3522281900,NA,NA,NA
3500000000,3522200000,П�ятихатки,село,3522281904,3522281900,NA,NA,NA
3500000000,3522200000,Юхимове,село,3522281905,3522281900,NA,NA,NA
3500000000,3522200000,Казарня,село,3522282601,3522282600,NA,NA,NA
3500000000,3522200000,Барвінівка,село,3522282602,3522282600,NA,NA,NA
3500000000,3522200000,Глибока Балка,село,3522282603,3522282600,NA,NA,NA
3500000000,3522200000,Мілова Балка,село,3522282604,3522282600,NA,NA,NA
3500000000,3522200000,Нововодяне,село,3522282605,3522282600,NA,NA,NA
3500000000,3522200000,Новополяна,село,3522282606,3522282600,NA,NA,NA
3500000000,3522200000,Макариха,село,3522283701,3522283700,NA,NA,NA
3500000000,3522200000,Новопокровка,село,3522283702,3522283700,NA,NA,NA
